title,area,contentid,addr,cat,x,y
피에르가르뎅,1,3307459,서울특별시 관악구 봉천로 209 (봉천동),A04,126.9249974851,37.4905482278
피에르가르뎅 모자 뉴코아 평촌,31,3306835,경기도 안양시 동안구 동안로 119 (호계동),A04,126.9516812325,37.3893465617
피에르가르뎅핸드백 모더아울렛구리남양주점,31,3306417,경기도 구리시 경춘북로 230 (갈매동),A04,127.1159427049,37.6334017268
피에이티,32,3306147,강원특별자치도 원주시 서원대로 486 (단구동) 101호,A04,127.9567614624,37.3257972316
피지에이투어,1,3305951,서울특별시 관악구 봉천로 209 (봉천동),A04,126.9249974851,37.4905482278
피플 제주시청,39,2904321,"제주특별자치도 제주시 신성로13길 19, 1층(이도이동)",A04,126.5299559434,33.4985889149
피플스안경 분당,31,2907226,경기도 성남시 분당구 백현로 97 109,A04,127.1114142894,37.3768897556
필름로그 현상소,1,2718357,서울특별시 중구 퇴계로53길 6-17 (쌍림동),A04,127.0043631719,37.5643077477
핏츠로이,1,2910623,서울특별시 강남구 선릉로153길 23,A04,127.0375307183,37.5246796140
핑,1,3305955,서울특별시 용산구 한강대로 405 (동자동),A04,126.9717469660,37.5548915897
핑,1,3306345,서울특별시 성북구 동소문로 315 (길음동),A04,127.0287930253,37.6084530555
핑 2001아울렛 중계,1,3305323,서울특별시 노원구 동일로204가길 46 (중계동),A04,127.0679274101,37.6413416033
핑 nc신구로,1,3305744,서울특별시 구로구 구로중앙로 152 (구로동),A04,126.8827871414,37.5012129024
핑 뉴코아 평촌,31,3306007,경기도 안양시 동안구 동안로 119 (호계동),A04,126.9516812325,37.3893465617
핑 롯데팩토리 가산,1,3307152,서울특별시 금천구 벚꽃로 278 (가산동),A04,126.8846459143,37.4795432303
핑 모다아울렛 인천점,2,3306387,인천광역시 서구 북항로32번안길 50 (원창동),A04,126.6477388876,37.5099716004
핑골프,1,3307503,서울특별시 성북구 동소문로 315 (길음동),A04,127.0287930253,37.6084530555
핑골프 신제주,39,2902945,"제주특별자치도 제주시 신광로 72, 1층(연동)",A04,126.4898430568,33.4856563741
하나로안경원,1,2910119,서울특별시 중구 남대문시장4길 48,A04,126.9770991643,37.5581385306
하나비의원,1,2910108,서울특별시 강남구 강남대로 468 9층 (역삼동),A04,127.0251602015,37.5042067690
하남수산물시장,31,2777867,경기도 하남시 하남대로 1041 (풍산동),A04,127.1847249540,37.5493294051
하단시장,6,3027514,부산광역시 사하구 낙동대로451번길 26 (하단동),A04,128.9698370853,35.1039575646
하대원공설시장,31,2760855,경기도 성남시 중원구 마지로 118 (하대원동),A04,127.1422517234,37.4275177735
하동 화개장터,36,132146,경상남도 하동군 화개면 쌍계로 15,A04,127.6240859486,35.1880295839
하동공설시장,36,2784260,경상남도 하동군 하동읍 시장1길 16-3,A04,127.7482364345,35.0695367552
하루의원,1,3305289,서울 강남구 도산대로 104 (논현동),A04,127.0203547463,37.5161302976
하모니마트 명동역점,1,2708345,서울특별시 중구 명동10길 58 신일빌딩 별관 지하 1층,A04,126.9857705052,37.5613522015
하모니마트 명동역점,1,2931379,"서울특별시 중구 명동10길 58(충무로2가,신일빌딩별관 지하1층)",A04,126.9857538405,37.5613410916
하모니마트 인사,1,2907540,서울특별시 종로구 인사동5길 38,A04,126.9842258821,37.5726369734
하버드안경,1,3307749,서울특별시 중구 남대문로 67 (남대문로2가),A04,126.9815347180,37.5635490929
하양꿈바우시장,35,132490,경상북도 경산시 하양읍 대학로 1543,A04,128.8192777995,35.9156745192
하우스 도산,1,2713581,서울특별시 강남구 압구정로46길 50 (신사동),A04,127.0356947531,37.5254239385
하이마트 간석점,2,2914047,인천광역시 부평구 경원대로 1017,A04,126.6913803551,37.4738904546
하이마트 개봉점,1,2913681,서울특별시 구로구 경인로 334,A04,126.8572229195,37.4971268093
하이마트 건국대점,1,2912363,서울특별시 광진구 아차산로 300,A04,127.0760601684,37.5379287679
하이마트 검단점,2,2914060,인천광역시 서구 서곶로 778,A04,126.6755508641,37.5870325726
하이마트 고잔점,31,2914130,경기도 안산시 단원구 광덕대로 198,A04,126.8310831850,37.3142031306
하이마트 광교롯데아울렛,31,3307681,경기도 수원시 영통구 도청로 10 (이의동),A04,127.0554913633,37.2860687197
하이마트 구로점,1,2913657,서울특별시 구로구 가마산로 277,A04,126.8907809866,37.4966357991
하이마트 구리점,31,2912382,경기도 구리시 동구릉로148번길 33,A04,127.1395578516,37.6113019449
하이마트 논산점,34,2914860,충청남도 논산시 중앙로 395,A04,127.0891291048,36.1994054627
하이마트 동광양점,38,2914986,전라남도 광양시 중마중앙로 36,A04,127.6985276326,34.9333900753
