title,area,addr,cat,x,y
좌구산오토캠핑장,33,충청북도 증평군 증평읍 솟점말길 107,A03,127.6511371955,36.7057352373
죠스글램핑,31,경기도 동두천시 삼육사로 1422-34 (탑동동),A03,127.1059362200,37.8906938116
주금산 홀스킹덤 글램핑,31,경기도 포천시 내촌면 소리개길 108-9,A03,127.2409326404,37.7802757990
주노글램핑 완주점,37,전북특별자치도 완주군 비봉면 천호로 235-38,A03,127.1598065679,35.9729464325
주노글램핑 인 광주시,5,광주광역시 서구 상무자유로 29-1 (치평동),A03,126.8370562598,35.1535227638
주막거리캠프,35,경상북도 영주시 부석면 영부로 875,A03,128.6681059833,37.0400212899
주문진 글램핑 오토캠핑장,32,강원특별자치도 강릉시 주문진읍 신리천로 951-9,A03,128.7336830140,37.8802145193
주식회사비브릿지글램핑,32,강원특별자치도 영월군 김삿갓면 영월동로 2295-12,A03,128.6271961432,37.1206612498
주암오토캠핑장,38,전라남도 순천시 주암면 구산강변길 22,A03,127.2379451929,35.0699056686
주작산별소리캠핑장,38,전라남도 강진군 신전면 삼인길 102-79,A03,126.7027337822,34.5137925112
주전패밀리캠핑장,7,울산광역시 동구 주전해안길 300 (주전동),A03,129.4554851397,35.5516747359
죽산보 오토캠핑장,38,전라남도 나주시 우정로 10,A03,126.7818948936,35.0247530385
줄포만갯벌생태공원 캠핑장,37,전북특별자치도 부안군 줄포면 생태공원로 38,A03,126.6741432464,35.5830269126
중랑숲캠핑장,1,서울특별시 중랑구 망우로87길 110 (망우동),A03,127.1099773924,37.6050076974
중바위캠핑장,31,경기도 가평군 북면 제령아랫말길 70,A03,127.5384995848,37.8878604078
쥬라기카라반,2,인천광역시 강화군 길상면 해안남로 627-5,A03,126.4953669667,37.6003250674
증산수도계곡캠핑장,35,경상북도 김천시 증산면 수도길 25,A03,128.0207431821,35.8989173383
지경국민여가캠핑장,32,강원특별자치도 양양군 현남면 지경리 24-8,A03,128.8011228302,37.9225942522
지구별캠프,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1104,A03,128.2787565801,37.3553387385
지내울야영장,31,경기도 파주시 문산읍 지내울길 129-167,A03,126.8355194931,37.8841757977
지리산 노을 펜션,36,경상남도 산청군 단성면 호암로632번길 73,A03,127.9076686940,35.3189892507
지리산 당근오토캠핑장,36,경상남도 산청군 시천면 지리산대로 855,A03,127.7773535949,35.2726782834
지리산 숲속의 쉼터,36,경상남도 산청군 시천면 세석길 195-15,A03,127.7208416423,35.2826011722
지리산 호수공원 오토캠핑장,38,전라남도 구례군 산동면 산업로 1590-18,A03,127.4185655493,35.2808294350
지리산365오토캠핑펜션,36,경상남도 산청군 지리산대로 605 대웅모텔,A03,127.7592242208,35.2885039585
지리산내원자동차야영장,36,경상남도 산청군 삼장면 대하내원로 205,A03,127.8125609765,35.2967956284
지리산리조트글램핑,36,경상남도 산청군 시천면 지리산대로511번길 11-33,A03,127.7553521073,35.2973778900
지리산반내골오토캠핑장,38,전라남도 구례군 문척면 중산로 555,A03,127.5024505129,35.1460433108
지리산벚꽃카라반캠핑장,36,경상남도 하동군 화개면 화개로 946-8,A03,127.6367856685,35.2628602598
지리산산내들펜션야영장,37,전북특별자치도 남원시 산내면 천왕봉로 892,A03,127.6447338499,35.4122185405
지리산생태체험단지,36,경상남도 함양군 마천면 가미동길 67,A03,127.6626192175,35.3803863385
지리산오도재힐링캠핑장,36,경상남도 함양군 휴천면 지리산가는길 811-1,A03,127.6965503519,35.4560117246
지리산오토캠핑장(호호당),38,전라남도 구례군 산동면 수락폭포로 170-5,A03,127.4508641821,35.3309909985
지리산천왕봉야영장,37,전북특별자치도 남원시 산내면 지리산로 1241,A03,127.5999575859,35.3991970043
지오클럽,6,부산광역시 기장군 일광면 기장해안로 1272,A03,129.2353514279,35.2578452406
지지밸리야영장,31,경기도 가평군 설악면 유명로 794-46,A03,127.4922061713,37.6166744132
진경원민박캠핑장,34,충청남도 당진시 순성면 대촌2길 111-45,A03,126.6811325823,36.8178606689
진달래 관광농원 캠핑장,34,충청남도 부여군 옥산면 봉산로56번길 56,A03,126.7244645818,36.1980187458
진도풍경오토캠핑장,38,전라남도 진도군 의신면 의신사천길 15-21,A03,126.2946763742,34.4656384706
진동리 국민여가캠핑장,32,강원특별자치도 인제군 기린면 조침령로 1235-14,A03,128.4192976299,37.9687426162
진밭골야영장,4,대구광역시 수성구 진밭길 112,A03,128.6605250887,35.8169160814
진밭골향기캠핑장,32,강원특별자치도 원주시 문막읍 취병로 638-3,A03,127.7714054511,37.3437722762
진부관광농원,32,강원특별자치도 평창군 진부면 아차골길 32-44,A03,128.5652275973,37.5548989169
진북편백골관광농원캠핑장,36,경상남도 창원시 마산합포구 진북면 금산길 209-81,A03,128.4440232481,35.1545339954
진악산오토캠핑장,34,충청남도 금산군 남이면 진악로 138-2,A03,127.4350298013,36.0572222124
진안국제캠핑장,37,전북특별자치도 진안군 용담면 와룡길 165-12,A03,127.4613604791,35.9650304003
진천명품 휴미락캠핑장,33,충청북도 진천군 백곡면 용암2길 108-36,A03,127.3667441616,36.8744551605
진틀펜션캠핑장,38,전라남도 광양시 옥룡면 신재로 1678-54,A03,127.6018069331,35.0966006024
쪽빛하늘 펜션캠핑장,32,강원특별자치도 평창군 봉평면 흥정계곡길 20-5,A03,128.3508726294,37.6237618624
쭌 캠핑 펜션,32,강원특별자치도 고성군 토성면 화원길 13,A03,128.5466790502,38.2846138857
차밍캠핑,32,강원특별자치도 원주시 지정로 1393,A03,127.7836224417,37.3903198977
참살이 오토가족캠핑장,31,경기도 안성시 보개면 신장길 184,A03,127.2727895195,37.0459781479
창녕별숲글램핑,36,경상남도 창녕군 성산면 구연화길 62,A03,128.5227508710,35.6238214811
창원휴양림오토캠핑장,36,경상남도 창원시 마산합포구 구산면 석곡로 342-2,A03,128.5706133490,35.1111994761
채송화글램핑,35,경상북도 영천시 화북면 천문로 2118,A03,128.9117782962,36.1008636039
채움카라반글램핑리조트,31,경기도 가평군 조종면 운악청계로 898,A03,127.3527859334,37.8891262814
천등산캠핑장,33,충청북도 충주시 산척면 삼여울길 68,A03,128.0396280061,37.0729890310
천리안캠프힐,7,울산광역시 울주군 상북면 삽재4길 5,A03,129.0589450285,35.6412572002
천문대 별빛정원,35,경상북도 영천시 화북면 정각길 150,A03,128.9963694335,36.1500957236
천문대오토캠핑장,36,경상남도 김해시 생림면 인제로 545-59,A03,128.8875645786,35.2753896132
천보웰니스,31,경기도 양주시 원학로184번길 142-38 (광사동),A03,127.0697318591,37.7712876250
천사봉오토캠핑장,31,경기도 양평군 단월면 고북길 111-10,A03,127.5966362053,37.5950344013
천사섬캠핑&글램핑,38,전라남도 신안군 자은면 한운길 159,A03,126.0746738557,34.9228528877
천수만권역상황오토캠핑장,34,충청남도 홍성군 서부면 서부서길 633-60,A03,126.4765072911,36.5845867841
천안OK캠핑,34,충청남도 천안시 동남구 북면 오곡1길 4-30,A03,127.2754622111,36.8205152900
천안가족캠핑장,34,충청남도 천안시 서북구 보명사길 74-13,A03,127.2000318119,36.8597594261
천안국민여가캠핑장,34,충청남도 천안시 동남구 목천읍 교촌7길 46-13,A03,127.2268004457,36.8017026975
천왕산 가족캠핑장,1,서울특별시 구로구 연동로12길 149 (항동),A03,126.8314063341,37.4790478943
천일염힐링캠프카라반,38,전라남도 신안군 증도면 지도증도로 1053-11,A03,126.1769852312,34.9968628561
천주봉 캠핑장,35,경상북도 문경시 동로면 간송리 705,A03,128.3126937087,36.7396684901
천지글램핑,38,전라남도 순천시 상사면 선동길 112,A03,127.4361014500,34.9022640370
천황야영장,38,전라남도 영암군 영암읍 천황사로 280-73,A03,126.7194621180,34.7740413450
철원가산농원캠핑장,32,강원특별자치도 철원군 갈말읍 상사로 377 철원가산농원캠핑장,A03,127.2657423751,38.2241577905
철이네캠핑랜드,31,경기도 용인시 처인구 백암면 용천로 205,A03,127.3517246503,37.1238150281
철이네캠핑장,31,경기도 가평군 설악면 유명산길 79-18,A03,127.4906041902,37.5942131022
첫물내기캠핑장,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 524-2,A03,128.2604787586,37.3184981998
청간정카라반,32,강원특별자치도 고성군 토성면 중앙로 642-22,A03,128.5740557077,38.2408778463
청계동솔바람야영장,38,전라남도 곡성군 곡성읍 청계동로 415-46,A03,127.2640423786,35.3081403479
청계산골든밸리캠핑장,31,경기도 성남시 수정구 달래내로221번길 17-5 (금토동),A03,127.0782273088,37.4160818377
청광새들녘캠핑,36,경상남도 고성군 개천면 영회로 1296,A03,128.3093666354,35.1147943725
청도 원더랜드 (반려견 전용 숙박체험공간),35,경상북도 청도군 매전면 청매로 825,A03,128.8219332723,35.6119866499
청도 자연속캠핑장,35,경상북도 청도군 운문면 운문로 1398,A03,128.9776815338,35.6829315422
청도 지오오토캠핑장,35,경상북도 청도군 매전면 동화길 8-31,A03,128.8490188029,35.6474164898
청도 프로방스 불빛축제 카라반펜션,35,경상북도 청도군 화양읍 이슬미로 278,A03,128.7174765213,35.6850903628
청도군 자전거공원 캠핑장,35,경상북도 청도군 청도읍 유호리 39-5,A03,128.7663416126,35.5870967631
청도그린나래캠핑장,35,경상북도 청도군 매전면 송원길 122-3,A03,128.8042041564,35.6161191898
청도글램핑,35,경상북도 청도군 화양남산길 100,A03,128.7141085179,35.6437088597
청도신화랑 풍류마을 오토캠핑장,35,경상북도 청도군 운문면 신화랑길 1,A03,128.9212660885,35.7167683405
청도캠프원,35,경상북도 청도군 매전면 온장길 138,A03,128.8513939343,35.6352012448
청라해변공원캠핑장,2,인천광역시 서구 첨단서로 190,A03,126.6155549079,37.5389815470
청량산 나무네숲 캠핑장,35,경상북도 봉화군 명호면 청량로 763-81,A03,128.8865870445,36.8335574469
청량산캠핑장,35,경상북도 봉화군 명호면 광석길 13,A03,128.8918018332,36.7873544979
청산리오토캠핑장,34,충청남도 태안군 원북면 청산길 279,A03,126.2803994203,36.8180676177
청석들오토캠핑,35,경상북도 경주시 산내면 대현길 176-9,A03,129.0702446660,35.7178376673
청송오토캠핑장,35,경상북도 청송군 부남면 얼음골로 690,A03,129.1571316985,36.2927381380
청수가든,36,경상남도 양산시 원동면 어영길 202,A03,128.9342201697,35.4291454240
청암산오토캠핑장,37,전북특별자치도 군산시 옥산면 대위로 50,A03,126.7566934876,35.9370269007
청양 동강리 오토캠핑장,34,충청남도 청양군 청남면 금강변로 868-135,A03,126.9780297685,36.3396180344
청양고운캠핑장,34,충청남도 청양군 청양읍 식물원길 398-1,A03,126.7659545913,36.4357783228
청운오토캠핑장,31,경기도 양평군 청운면 수풀길 37,A03,127.7025531191,37.5428312981
청일관광농원,32,강원특별자치도 횡성군 청일면 속실길 20,A03,128.1585311570,37.6411367614
청주키즈캠핑장,33,충청북도 청주시 상당구 낭성면 갈산1길 19,A03,127.5760453354,36.6552202336
청천 화양동관광농원 초롱이캠핑장,33,충청북도 괴산군 청천면 다보길 8,A03,127.8848902109,36.6440354503
청춘 글램핑&카라반,31,경기도 가평군 가평읍 호반로 1700,A03,127.5123783253,37.7468068898
청평다감캠핑장,31,경기도 가평군 청평면 호반로 886,A03,127.4819015987,37.7106188683
청평사 국민여가 캠핑장,32,강원특별자치도 춘천시 오봉산길 630,A03,127.8179324091,37.9828823290
청평포세이돈,31,경기도 가평군 청평면 고재길 262-101,A03,127.5174625121,37.7017261120
청포대숲속야영장,34,충청남도 태안군 남면 청포대길 32-8,A03,126.3045797064,36.6398441462
청포대휴야영장,34,충청남도 태안군 남면 청포대길 63-6,A03,126.3019577218,36.6398302142
청풍월드니스글램핑,33,충청북도 제천시 청풍면 청풍호로49길 47,A03,128.1876192977,37.0108544858
청풍호반 오토캠핑장,33,충청북도 제천시 청풍면 용곡길211번길 2,A03,128.1189540243,36.9835063527
청풍호오토캠핑장,33,충청북도 제천시 금성면 청풍호로39길 103,A03,128.1867771882,37.0287496348
초락나루펜션&글램핑,34,충청남도 당진시 석문면 감목길 154,A03,126.5270528452,36.9961012952
초록슈피아캠핑장,36,경상남도 밀양시 산내면 산내로 1174-1,A03,128.9570721206,35.5872891607
초리 포레스트,31,경기도 파주시 법원읍 초리골길 456-55,A03,126.9027111177,37.8647431618
초막골생태공원느티나무야영장,31,경기도 군포시 초막골길 130 (산본동),A03,126.9181465661,37.3474202706
초안산캠핑장,1,서울특별시 노원구 마들로5가길 66-107 (월계동),A03,127.0499901113,37.6429327613
초원숲속캠핑장,6,부산광역시 기장군 정관읍 병산1길 18,A03,129.1880920151,35.3449845893
초평밤나무캠핑장,33,충청북도 진천군 초평면 평화로 177,A03,127.4954286421,36.8164530378
추동캠프,31,경기도 포천시 창수면 포천로2811번길 194,A03,127.1557453979,37.9916523853
추암오토캠핑장,32,강원특별자치도 동해시 촛대바위길 28 (추암동),A03,129.1592210685,37.4771499439
추억촌,32,강원특별자치도 강릉시 성산면 대관령옛길 10,A03,128.8031039953,37.7173486133
추월산 골드카라반캠핑장,38,전라남도 담양군 용면 가마골로 221-4,A03,127.0143725540,35.4266337703
춘당노다지휴양마을,32,강원특별자치도 횡성군 청일면 춘당로 232,A03,128.1578902491,37.6176366936
춘장대나드리캠핑장,34,충청남도 서천군 서면 춘장대길8번길 3,A03,126.5253833584,36.1629276901
춘장대오토캠핑장,34,충청남도 서천군 서면 춘장대로 106,A03,126.5261527596,36.1619361502
춘장대중앙솔밭캠핑장,34,충청남도 서천군 서면 춘장대길8번길 7-7,A03,126.5250778100,36.1636859313
춘천별빛캠핑장,32,강원특별자치도 춘천시 동내면 원창고개길 96-3,A03,127.7670114164,37.8174506220
춘천숲자연휴양림,32,강원특별자치도 춘천시 동산면 종자리로 224-104,A03,127.7423851550,37.7479304633
춘천숲자연휴양림엔글램핑,32,강원특별자치도 춘천시 동산면 종자리로 224-104,A03,127.7448071635,37.7477277543
춘천캠핑월드,32,강원특별자치도 춘천시 서면 툇골길 693,A03,127.6425027493,37.9299407717
춘천하늘캠핑장,32,강원특별자치도 춘천시 서면 방동1길 315,A03,127.6562381041,37.9132401935
충북대학교천문대천문체험학교,33,충청북도 진천군 문백면 은진로 29,A03,127.4754508537,36.7816094626
충주 비내오토캠핑장,33,충청북도 충주시 학교말2길 50 강천초등학교,A03,127.7515513541,37.1625345057
충주반딧불오토캠핑장,33,충청북도 충주시 엄정면 가춘리길 19,A03,127.9264422256,37.1254364505
충주카누캠핑장,33,충청북도 충주시 동량면 지등로 1276-4,A03,128.0209852555,36.9758804137
충주커피박물관 글램핑카라반펜션,33,충청북도 충주시 살미면 월악로 432,A03,128.0140740194,36.9049884345
충주호캠핑월드,33,충청북도 충주시 동량면 호반로 696-1,A03,128.0415541448,37.0275165219
치산관광지 캠핑장,35,경상북도 영천시 신녕면 치산관광길 263,A03,128.7128417474,36.0491879674
치악산 구룡자동차야영장,32,강원특별자치도 원주시 소초면 구룡마을길 14,A03,128.0455204927,37.4080532723
치악산한다리골캠핑장,32,강원특별자치도 원주시 소초면 백교길 84-15,A03,128.0645793515,37.4261404275
치악신림오토캠핑장,32,강원특별자치도 원주시 신림면 성남로 194,A03,128.0846573500,37.2621458501
치유의숲펜션,31,경기도 포천시 신북면 탑신로 866-15,A03,127.1406541873,37.9279456542
칠갑산 오토캠핑장,34,충청남도 청양군 대치면 사수터길 126-19,A03,126.8624220353,36.3938098109
칠곡보 오토캠핑장,35,경상북도 칠곡군 약목면 관호리 8,A03,128.3953233562,36.0209436367
칠선계곡글램핑,36,경상남도 함양군 마천면 칠선로 201,A03,127.6977797510,35.3901386326
칠포그린로즈야영장,35,경상북도 포항시 북구 흥해읍 암각화길 31,A03,129.3850189897,36.1355047611
칠포오토캠핑장,35,경상북도 포항시 북구 흥해읍 암각화길 41,A03,129.3852050797,36.1356686350
칡소폭포 캠핑장,32,강원특별자치도 홍천군 내면 을수길 27,A03,128.4538545026,37.8233157135
카누글램핑펜션,32,강원특별자치도 화천군 사내면 포화로 1004-21,A03,127.5110942468,38.0590371729
카라반랜드,31,경기도 안산시 단원구 수영목길 27-75 (대부남동),A03,126.5953351240,37.2154548691
카라반에코빌리지,34,충청남도 홍성군 구항면 구성북로 229,A03,126.6054228863,36.6052477372
카사비앙카,32,강원특별자치도 삼척시 부남해변길 15,A03,129.2504082248,37.3586681416
카우 글램핑,36,경상남도 사천시 서포면 토끼로 262,A03,127.9683915593,34.9845168326
카이로스 캠핑장,33,충청북도 충주시 미라실로 603,A03,128.0406158690,37.0091880575
캄파슬로우,32,강원특별자치도 원주시 판부면 백운산길 67-105,A03,127.9495747520,37.2732392773
캐나디언카누클럽캠핑장,32,강원특별자치도 홍천군 서면 마곡길 113-28,A03,127.5867972732,37.7222638934
캐리비안캠프,31,경기도 용인시 처인구 포곡읍 마성로 356,A03,127.2091135880,37.2844161127
캠파제주,39,제주특별자치도 서귀포시 516로 574-23 (상효동),A03,126.6005876695,33.2986704711
캠프 아이엔지(ING),35,경상북도 경주시 강동면 호명큰골길 47,A03,129.2525520937,35.9691432817
캠프 에이프릴,32,강원특별자치도 영월군 남면 서강로 1664-134,A03,128.3949645033,37.2036556367
캠프 예손,31,경기도 포천시 영북면 여우고개로 7,A03,127.3273554115,38.0618584474
캠프1530,35,경상북도 청도군 운문면 운북로 235,A03,128.9652352263,35.7882194280
캠프ING,35,경상북도 경주시 강동면 호명큰골길 47,A03,129.2525520937,35.9691432817
캠프고일리,31,경기도 포천시 포천로2337번길 38-29,A03,127.1889904487,37.9617703686
캠프더포레,36,경상남도 함양군 부전계곡로 245,A03,127.6713585863,35.6492449701
캠프라임,36,경상남도 양산시 원동면 원동로 1837-2,A03,128.9211667798,35.3919576960
캠프레이크,31,경기도 용인시 기흥구 동탄기흥로785번길 21-5 (고매동),A03,127.1000861837,37.2274096419
캠프리카 캠핑장,31,경기도 양주시 백석읍 기산로440번길 147,A03,126.9390993782,37.7703187141
캠프수풀이,31,경기도 가평군 상면 임초밤안골로 230,A03,127.3663192768,37.7511231497
캠프스테이,31,경기도 가평군 설악면 가마소길 17-500,A03,127.4750739042,37.6335832472
캠프안단테,35,경상북도 청도군 청도읍 청매로 283-47,A03,128.7923951955,35.5758512891
캠프예그리나,31,경기도 파주시 광탄면 쇠장이길 56,A03,126.9094407863,37.7770673944
캠프오슬로,32,강원특별자치도 삼척시 삼척로 1698,A03,129.3259460513,37.2641388165
캠프오후4시,31,경기도 포천시 군내면 청군로2864번길 22,A03,127.2510263568,37.8693600535
캠프올모,31,경기도 가평군 설악면 장수로 156-50,A03,127.5103045002,37.6175940837
캠프인디오,32,강원특별자치도 홍천군 영귀미면 후동길128번길 55,A03,127.9304099369,37.6479955683
캠프통 아일랜드,31,경기도 가평군 청평면 호반로 976,A03,127.4844624772,37.7106022509
캠프포레,36,경상남도 양산시 원동면 청수골길 106,A03,129.0175936231,35.5227058901
캠프향기,3,대전광역시 동구 산내로 710 (상소동),A03,127.4662499744,36.2362634501
캠플레이 캠핑장,31,경기도 가평군 상면 비룡로 1610-15,A03,127.2884838499,37.7805905193
캠핑 뜨락 오토캠핑장,35,경상북도 김천시 조마면 조마로 1211-10,A03,128.0828484200,36.0141498183
캠핑494,32,강원특별자치도 평창군 봉평면 흥정계곡길 494,A03,128.3275350566,37.6500972588
캠핑679,31,경기도 가평군 북면 화악산로 162-21,A03,127.5609361667,37.8967403455
캠핑느루,32,강원특별자치도 고성군 미시령폭포길 64,A03,128.4820095113,38.2090992046
캠핑라운드,36,경상남도 양산시 상북면 구소석5길 20,A03,129.0631596355,35.4029174271
캠핑라운지,31,경기도 포천시 이동면 성장로1289번길 155-76,A03,127.3690436874,38.0474914482
캠핑배내,36,경상남도 양산시 원동면 청수골길 43-21,A03,129.0092915481,35.5235445304
캠핑브릿지,31,경기도 연천군 장남면 술이홀로63번길 41-17,A03,126.8911313572,37.9707472472
캠핑소리251,31,경기도 가평군 설악면 묵안로 350,A03,127.5113787200,37.6410802657
캠핑아이,38,전라남도 영광군 백수읍 법백로 39,A03,126.4324237051,35.3363814097
캠핑인곡성,38,전라남도 곡성군 고달면 고산로 406,A03,127.3738441157,35.2955769963
캠핑코리아,31,경기도 안성시 금광면 진안로 165-16,A03,127.3726662060,36.9613369262
캠핑코리아 카라반오토캠핑장,34,충청남도 태안군 원북면 신두로 689-37,A03,126.1830328286,36.8341613177
캠핑팔공팔(캠핑808),33,충청북도 충주시 미라실로 689-1 캠핑 808,A03,128.0485679137,37.0098436851
캠핑포유캠핑장,31,경기도 가평군 북면 싸리재길 66-4,A03,127.5741293793,37.8977321411
캠핑플래닛,31,경기도 포천시 화현면 봉화로 400-134,A03,127.2831145899,37.8866391825
캡틴카라반,31,경기도 가평군 상면 청군로 776-22,A03,127.3712540694,37.7810114291
케이 캠핑장,31,경기도 가평군 가평읍 경반안로 229,A03,127.4823120273,37.8277608094
케이블카파크랜드오토캠핑장,36,경상남도 통영시 발개로 172-24,A03,128.4226560957,34.8236317949
코끼리관광농원캠핑장,35,경상북도 고령군 덕곡면 지사동길 20-4,A03,128.2489767053,35.7636145812
코끼리캠핑장,31,경기도 가평군 북면 화악산로 1217-1,A03,127.5272123972,37.9592379965
코뿔소글램핑,32,강원특별자치도 평창군 방림면 삼형제길 279-61,A03,128.2891104995,37.4726642750
코오롱스포츠캠핑파크,33,충청북도 괴산군 청천면 관평리 산7-10,A03,127.8886217525,36.6958490235
코코로망스,2,인천광역시 옹진군 영흥면 영흥로685번길 76,A03,126.4529160202,37.2708626234
코코비발디글램핑,32,강원특별자치도 홍천군 서면 고루개길 37-17,A03,127.5999310083,37.6677204702
쿵쿵소 캠핑장,32,강원특별자치도 평창군 봉평면 덕거길 356-12,A03,128.4216400241,37.6640974315
쿼크밸리 캠프,31,경기도 남양주시 화도읍 가곡로 163,A03,127.2937776253,37.6910399214
큐브빌리지글램핑,38,전라남도 강진군 대구면 청자로 1339-74,A03,126.8000247207,34.5351833872
큐브존캠핑장,32,강원특별자치도 영월군 한반도면 한반도로 794-24,A03,128.3477345997,37.2311904637
크로바캠핑장,2,인천광역시 강화군 길상면 해안남로 497-4,A03,126.5093518920,37.5969423739
크리스월드글램핑,31,경기도 가평군 북한강변로 360-91,A03,127.5416780329,37.7605891615
큰마당캠핑장,31,경기도 포천시 이동면 화동로2457번길 76-1,A03,127.3821224442,38.0678976415
큰빛내야영장,35,경상북도 울진군 금강송면 소광리 127-3,A03,129.2140216449,37.0246807590
클라인캠프빌리지,31,경기도 양평군 개군면 추읍로 268-37,A03,127.5682186216,37.4279699077
클럽레스피아,31,경기도 포천시 이동면 화동로 2440-36,A03,127.3880137963,38.0602958590
클럽레스피아 in 가평,31,경기도 가평군 설악면 위곡리 7-1,A03,127.5434196364,37.6622533972
클럽멤피스글램핑,33,충청북도 충주시 살미면 월악로 1229,A03,128.0669940310,36.9134939910
클럽아이리스,35,경상북도 칠곡군 왜관읍 봉계로 348,A03,128.4532577780,35.9975084718
클럽프라비다 카라반글램핑,31,경기도 포천시 이동면 금강로 6531,A03,127.3969754542,38.1080182315
클럽프리모,32,강원특별자치도 횡성군 서원면 양서북로 1010,A03,127.7850721784,37.4902833568
키즈글램핑GEO,31,경기도 포천시 이동면 금강로 6561,A03,127.3969420486,38.1105734877
키즈드림오토캠핑장,33,충청북도 보은군 내북면 남부로 5825-6,A03,127.6539969799,36.5444315627
키즈팜 글램핑,35,경상북도 영천시 대창면 금박로 1004,A03,128.8904532568,35.8744221794
킨텍스캠핑장,31,경기도 고양시 일산서구 킨텍스로 217-25 (대화동),A03,126.7397067537,37.6631804034
타요캠핑장,32,강원특별자치도 삼척시 삼척로 4246-28 (오분동),A03,129.1946779535,37.4210959802
탄금호 야영장,33,충청북도 충주시 오미기2길 62-1,A03,127.8802610277,37.0021914583
탄도항노을캠핑장,31,경기도 안산시 단원구 대부황금로 17-2 (선감동),A03,126.6454866945,37.1944692908
탄도호캠핑장,31,경기도 화성시 송산면 송산서로420번길 102-20,A03,126.6665704763,37.2095262493
태그하우스풀빌라,2,인천광역시 강화군 길상면 동검길154번길 24-19,A03,126.5067439485,37.5915040724
태라글램핑,33,충청북도 제천시 봉양읍 제원로8길 21-26,A03,128.1092493474,37.1749313630
태백구문소힐링캠프,32,강원특별자치도 태백시 태백로 2417 (동점동),A03,129.0483513418,37.0819654301
태백눈꽃야영장,32,강원특별자치도 태백시 태백산로 4767 (소도동),A03,128.9615380972,37.1333606356
태백산 고원자연휴양림야영장,32,강원특별자치도 태백시 머리골길 153 (철암동),A03,129.0605434433,37.1236386628
태안라온캠핑장,34,충청남도 태안군 원북면 옥파로 1019,A03,126.2023047011,36.8863333944
태안별빛캠핑장,34,충청남도 태안군 소원면 법산길 160-20,A03,126.1836350905,36.7461159406
태양힐링숲,31,경기도 파주시 적성면 설마천로 372,A03,126.9411496842,37.9468231655
태학산자연휴양림 오토캠핑장,34,충청남도 천안시 동남구 풍세면 휴양림길 105-2,A03,127.0919590376,36.7286559313
태화연오토캠핑장,7,울산광역시 중구 종가로 66 (태화동),A03,129.2855552089,35.5625953030
터닝포인트카라반&캠핑,32,강원특별자치도 철원군 서면 금강로 7691-11,A03,127.4194482843,38.2053267230
테하스랜드글램핑장,34,충청남도 논산시 연무읍 득안대로 835-24,A03,127.1072540271,36.1413096399
토리아이글램핑,32,강원특별자치도 홍천군 서면 설밀길 190-20,A03,127.5913064037,37.6810159902
토일관광농원,31,경기도 포천시 군내면 청군로 2857,A03,127.2493626762,37.8674241372
토함산 락 글램핑,35,경상북도 경주시 보불로 190-17 (하동),A03,129.3152208574,35.8010051225
통영 동원리조트 글램핑,36,경상남도 통영시 산양읍 담안길 240,A03,128.4259227756,34.8122886768
통영오토캠핑장,36,경상남도 통영시 용남면 분덕길 156,A03,128.4605679640,34.8805288871
통영캠핑스토리,36,경상남도 통영시 산양읍 봉전상촌길 46,A03,128.4115747159,34.7859247013
통영편백숲길글램핑캠핑장,36,경상남도 통영시 천대국치길 297-10 (인평동),A03,128.3902835251,34.8385323289
통제영오토캠핑장,36,경상남도 통영시 한산면 한산일주로 171 한산도통제영테마마을,A03,128.4745855140,34.8005825217
트로피칼드림카라반,36,경상남도 거제시 일운면 와현로 27,A03,128.7091535457,34.8180208983
트리독스 반려견 전용 캠핑장,35,경상북도 고령군 쌍림면 용당길 42-56,A03,128.2300981141,35.6505242555
트리캠핑장,2,인천광역시 옹진군 영흥면 선재로306번길 27-55,A03,126.5150051912,37.2568736623
트리하우스계곡야영장,32,강원특별자치도 홍천군 내촌면 아홉사리로 1740,A03,128.1451741814,37.8214878181
트윈스캠핑장,34,충청남도 아산시 도고면 도고면로 117,A03,126.8796079142,36.7588570483
티앤글램핑,31,경기도 가평군 북면 꽃넘이길 55,A03,127.5257115987,37.8968007967
티피캠핑장,32,강원특별자치도 고성군 죽왕면 괘진길 54,A03,128.5488312777,38.2959487182
팀업캠퍼스 더포레스트캠핑장,31,경기도 광주시 곤지암읍 경충대로 729,A03,127.3236651631,37.3525769578
파라다이스 스파 도고 캐빈 파크,34,충청남도 아산시 도고면 도고온천로 176,A03,126.8876097874,36.7656064111
파라다이스캠프,32,강원특별자치도 영월군 무릉도원면 무릉법흥로 1128-10,A03,128.2787037523,37.3572024113
파라독스캠핑,34,충청남도 태안군 남면 마검포길 162-31,A03,126.3044246708,36.6205713642
파머스힐캠핑장,37,전북특별자치도 고창군 상하면 상하농원길 11-23,A03,126.4503832295,35.4477801819
파이브이모션,31,경기도 가평군 설악면 자잠로282번길 72-95,A03,127.4999613745,37.7000620938
파인글램핑,31,경기도 여주시 가남읍 경충대로 1483-25,A03,127.5317891336,37.2149411022
파인카라반캠핑장,33,충청북도 단양군 가곡면 남한강로 1038,A03,128.4163196743,37.0571534476
파인트리 캠핑장,32,강원특별자치도 정선군 남면 광락로 349-30,A03,128.6939898885,37.3159456140
